79,Slowpoke,Water,Psychic,"['Oblivious', 'Own Tempo', 'Regenerator']",90,65,65,40,40,15,1.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,1.2,36.0,25.0
79,Galarian Slowpoke,Psychic,,"['Gluttony', 'Own Tempo', 'Regenerator']",90,65,65,40,40,15,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.2,36.0,25.0
80,Slowbro,Water,Psychic,"['Oblivious', 'Own Tempo', 'Regenerator']",95,75,110,100,80,30,1.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,1.6,78.5,30.7
80,Mega Slowbro,Water,Psychic,['Shell Armor'],95,75,180,130,80,30,6.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,2.0,120.0,30.0
80,Galarian Slowbro,Poison,Psychic,"['Own Tempo', 'Quick Draw', 'Regenerator']",95,100,95,100,70,30,8.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.6,70.5,27.5
81,Magnemite,Electric,Steel,"['Analytic', 'Magnet Pull', 'Sturdy']",25,35,70,95,55,45,1.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,0.3,6.0,66.7
82,Magneton,Electric,Steel,"['Analytic', 'Magnet Pull', 'Sturdy']",50,60,95,120,70,70,1.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,1.0,60.0,60.0
83,Farfetch'd,Normal,Flying,"['Defiant', 'Inner Focus', 'Keen Eye']",52,90,55,58,62,60,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.8,15.0,23.4
83,Galarian Farfetch'd,Fighting,,"['Scrappy', 'Steadfast']",52,95,55,58,62,55,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.8,42.0,65.6
84,Doduo,Normal,Flying,"['Early Bird', 'Run Away', 'Tangled Feet']",35,85,45,35,35,75,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.4,39.2,20.0
85,Dodrio,Normal,Flying,"['Early Bird', 'Run Away', 'Tangled Feet']",60,110,70,60,60,110,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.8,85.2,26.3
86,Seel,Water,,"['Hydration', 'Ice Body', 'Thick Fat']",65,45,55,45,70,45,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.1,90.0,74.4
87,Dewgong,Water,Ice,"['Hydration', 'Ice Body', 'Thick Fat']",90,70,80,70,95,70,1.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.7,120.0,41.5
88,Grimer,Poison,,"['Poison Touch', 'Stench', 'Sticky Hold']",80,80,50,40,50,25,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.9,30.0,37.0
88,Alolan Grimer,Poison,Dark,"['Gluttony', 'Poison Touch', 'Power of Alchemy']",80,80,50,40,50,25,7.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.7,42.0,85.7
89,Muk,Poison,,"['Poison Touch', 'Stench', 'Sticky Hold']",105,105,75,65,100,50,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.2,30.0,20.8
89,Alolan Muk,Poison,Dark,"['Gluttony', 'Poison Touch', 'Power of Alchemy']",105,105,75,65,100,50,7.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,52.0,52.0
90,Shellder,Water,,"['Overcoat', 'Shell Armor', 'Skill Link']",30,65,100,45,25,40,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,4.0,44.4
91,Cloyster,Water,Ice,"['Overcoat', 'Shell Armor', 'Skill Link']",50,95,180,85,45,70,1.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,132.5,58.9
92,Gastly,Ghost,Poison,['Levitate'],30,35,30,100,35,80,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,1.3,0.1,0.1
93,Haunter,Ghost,Poison,['Levitate'],45,50,45,115,55,95,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,1.6,0.1,0.0
94,Gengar,Ghost,Poison,['Cursed Body'],60,65,60,130,75,110,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,1.5,40.5,18.0
94,Mega Gengar,Ghost,Poison,['Shadow Tag'],60,65,80,170,95,130,6.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,1.4,40.5,20.7
95,Onix,Rock,Ground,"['Rock Head', 'Sturdy', 'Weak Armor']",35,45,160,30,45,70,1.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,8.8,210.0,2.7
96,Drowzee,Psychic,,"['Forewarn', 'Inner Focus', 'Insomnia']",60,48,45,43,90,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,32.4,32.4
97,Hypno,Psychic,,"['Forewarn', 'Inner Focus', 'Insomnia']",85,73,70,73,115,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.6,75.6,29.5
98,Krabby,Water,,"['Hyper Cutter', 'Sheer Force', 'Shell Armor']",30,105,90,25,25,50,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,6.5,40.6
99,Kingler,Water,,"['Hyper Cutter', 'Sheer Force', 'Shell Armor']",55,130,115,50,50,75,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.3,60.0,35.5
100,Voltorb,Electric,,"['Aftermath', 'Soundproof', 'Static']",40,30,50,55,55,100,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,10.4,41.6
101,Electrode,Electric,,"['Aftermath', 'Soundproof', 'Static']",60,50,70,80,80,150,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.2,66.6,46.3
102,Exeggcute,Grass,Psychic,"['Chlorophyll', 'Harvest']",60,40,80,60,45,40,1.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.4,2.5,15.6
103,Exeggutor,Grass,Psychic,"['Chlorophyll', 'Harvest']",95,95,85,125,75,55,1.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,120.0,30.0
103,Alolan Exeggutor,Grass,Dragon,"['Frisk', 'Harvest']",95,105,85,125,75,45,7.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,10.9,415.6,3.5
104,Cubone,Ground,,"['Battle Armor', 'Lightning Rod', 'Rock Head']",50,50,95,40,50,35,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4,6.5,40.6
105,Marowak,Ground,,"['Battle Armor', 'Lightning Rod', 'Rock Head']",60,80,110,50,80,45,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,45.0,45.0
105,Alolan Marowak,Fire,Ghost,"['Cursed Body', 'Rock Head']",60,80,110,50,80,45,7.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,1.0,34.0,34.0
106,Hitmonlee,Fighting,,"['Limber', 'Reckless', 'Unburden']",50,120,53,35,110,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.5,49.8,22.1
107,Hitmonchan,Fighting,,"['Inner Focus', 'Iron Fist', 'Keen Eye']",50,105,79,35,110,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.4,50.2,25.6
108,Lickitung,Normal,,"['Cloud Nine', 'Oblivious', 'Own Tempo']",90,55,75,60,75,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.2,65.5,45.5
109,Koffing,Poison,,"['Levitate', 'Neutralizing Gas', 'Stench']",40,65,95,60,45,35,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.0,2.8
110,Weezing,Poison,,"['Levitate', 'Neutralizing Gas', 'Stench']",65,90,120,85,70,60,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.2,9.5,6.6
110,Galarian Weezing,Poison,Fairy,"['Levitate', 'Misty Surge', 'Neutralizing Gas']",65,90,120,85,70,60,8.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.5,2.0,0.5,3.0,16.0,1.8
111,Rhyhorn,Ground,Rock,"['Lightning Rod', 'Reckless', 'Rock Head']",80,85,95,30,30,25,1.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,115.0,115.0
112,Rhydon,Ground,Rock,"['Lightning Rod', 'Reckless', 'Rock Head']",105,130,120,45,45,40,1.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.9,120.0,33.2
113,Chansey,Normal,,"['Healer', 'Natural Cure', 'Serene Grace']",250,5,5,35,105,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,34.6,28.6
114,Tangela,Grass,,"['Chlorophyll', 'Leaf Guard', 'Regenerator']",65,55,115,100,40,60,1.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0
115,Kangaskhan,Normal,,"['Early Bird', 'Inner Focus', 'Scrappy']",105,95,80,40,80,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.2,80.0,16.5
115,Mega Kangaskhan,Normal,,['Parental Bond'],105,125,100,60,100,100,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.2,100.0,20.7
116,Horsea,Water,,"['Damp', 'Sniper', 'Swift Swim']",30,40,70,70,25,60,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,8.0,50.0
117,Seadra,Water,,"['Damp', 'Poison Point', 'Sniper']",55,65,95,95,45,85,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.2,25.0,17.4
118,Goldeen,Water,,"['Lightning Rod', 'Swift Swim', 'Water Veil']",45,67,60,35,50,63,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,15.0,41.7
119,Seaking,Water,,"['Lightning Rod', 'Swift Swim', 'Water Veil']",80,92,65,65,80,68,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.3,39.0,23.1
120,Staryu,Water,,"['Analytic', 'Illuminate', 'Natural Cure']",30,45,55,70,55,85,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,34.5,53.9
121,Starmie,Water,Psychic,"['Analytic', 'Illuminate', 'Natural Cure']",60,75,85,100,85,115,1.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,1.1,80.0,66.1
122,Mr. Mime,Psychic,Fairy,"['Filter', 'Soundproof', 'Technician']",40,45,65,100,120,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.3,54.5,32.2
122,Galarian Mr. Mime,Ice,Psychic,"['Ice Body', 'Screen Cleaner', 'Vital Spirit']",50,65,65,90,90,100,8.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.4,56.8,29.0
123,Scyther,Bug,Flying,"['Steadfast', 'Swarm', 'Technician']",70,110,80,55,80,105,1.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,1.5,56.0,24.9
124,Jynx,Ice,Psychic,"['Dry Skin', 'Forewarn', 'Oblivious']",65,50,35,115,95,95,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.4,40.6,20.7
125,Electabuzz,Electric,,"['Static', 'Vital Spirit']",65,83,57,95,85,105,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.1,30.0,24.8
126,Magmar,Fire,,"['Flame Body', 'Vital Spirit']",65,95,57,100,85,93,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.3,44.5,26.3
127,Pinsir,Bug,,"['Hyper Cutter', 'Mold Breaker', 'Moxie']",65,125,100,55,70,85,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,55.0,24.4
127,Mega Pinsir,Bug,Flying,['Aerilate'],65,155,120,65,90,105,6.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,1.7,59.0,20.4
128,Tauros,Normal,,"['Anger Point', 'Intimidate', 'Sheer Force']",75,100,95,40,70,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.4,88.4,45.1
129,Magikarp,Water,,"['Rattled', 'Swift Swim']",20,10,55,15,20,80,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,10.0,12.3
130,Gyarados,Water,Flying,"['Intimidate', 'Moxie']",95,125,79,60,100,81,1.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,6.5,235.0,5.6
130,Mega Gyarados,Water,Dark,['Mold Breaker'],95,155,109,70,130,81,6.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,6.5,305.0,7.2
131,Lapras,Water,Ice,"['Hydration', 'Shell Armor', 'Water Absorb']",130,85,80,85,95,60,1.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,220.0,35.2
132,Ditto,Normal,,"['Imposter', 'Limber']",48,48,48,48,48,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,4.0,44.4
133,Eevee,Normal,,"['Adaptability', 'Anticipation', 'Run Away']",55,55,50,45,65,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,6.5,72.2
134,Vaporeon,Water,,"['Hydration', 'Water Absorb']",130,65,60,110,95,65,1.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,29.0,29.0
135,Jolteon,Electric,,"['Quick Feet', 'Volt Absorb']",65,65,60,110,95,130,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,24.5,38.3
136,Flareon,Fire,,"['Flash Fire', 'Guts']",65,130,60,95,110,65,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.9,25.0,30.9
137,Porygon,Normal,,"['Analytic', 'Download', 'Trace']",65,60,70,85,75,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,36.5,57.0
138,Omanyte,Rock,Water,"['Shell Armor', 'Swift Swim', 'Weak Armor']",35,40,100,90,55,35,1.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,7.5,46.9
139,Omastar,Rock,Water,"['Shell Armor', 'Swift Swim', 'Weak Armor']",70,60,125,115,70,55,1.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0
140,Kabuto,Rock,Water,"['Battle Armor', 'Swift Swim', 'Weak Armor']",30,80,90,55,45,55,1.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,11.5,46.0
141,Kabutops,Rock,Water,"['Battle Armor', 'Swift Swim', 'Weak Armor']",60,115,105,65,70,80,1.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,40.5,24.0
142,Aerodactyl,Rock,Flying,"['Pressure', 'Rock Head', 'Unnerve']",80,105,65,60,75,130,1.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.8,59.0,18.2
142,Mega Aerodactyl,Rock,Flying,['Tough Claws'],80,135,85,70,95,150,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.1,79.0,17.9
143,Snorlax,Normal,,"['Gluttony', 'Immunity', 'Thick Fat']",160,110,65,65,110,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.1,460.0,104.3
144,Articuno,Ice,Flying,"['Pressure', 'Snow Cloak']",90,85,100,95,125,85,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,2.0,1.0,1.7,55.4,19.2
144,Galarian Articuno,Psychic,Flying,['Competitive'],90,85,85,125,100,95,8.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.7,50.9,17.6
145,Zapdos,Electric,Flying,"['Pressure', 'Static']",90,90,85,125,90,100,1.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.6,52.6,20.5
145,Galarian Zapdos,Fighting,Flying,['Defiant'],90,125,90,85,90,100,8.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0,1.6,58.2,22.7
146,Moltres,Fire,Flying,"['Flame Body', 'Pressure']",90,100,90,125,85,90,1.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,2.0,60.0,15.0
146,Galarian Moltres,Dark,Flying,['Berserk'],90,85,90,100,125,90,8.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,2.0,66.0,16.5
147,Dratini,Dragon,,"['Marvel Scale', 'Shed Skin']",41,64,45,50,50,50,1.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.8,3.3,1.0
148,Dragonair,Dragon,,"['Marvel Scale', 'Shed Skin']",61,84,65,70,70,70,1.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,16.5,1.0
149,Dragonite,Dragon,Flying,"['Inner Focus', 'Multiscale']",91,134,95,100,100,80,1.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,2.2,210.0,43.4
150,Mewtwo,Psychic,,"['Pressure', 'Unnerve']",106,110,90,154,90,130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,122.0,30.5
150,Mega Mewtwo Y,Psychic,,['Insomnia'],106,150,70,194,120,140,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,33.0,14.7
150,Mega Mewtwo X,Psychic,Fighting,['Steadfast'],106,190,100,154,100,130,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,2.3,127.0,24.0
151,Mew,Psychic,,['Synchronize'],100,100,100,100,100,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.4,4.0,25.0
152,Chikorita,Grass,,"['Leaf Guard', 'Overgrow']",45,49,65,49,65,45,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,6.4,7.9
153,Bayleef,Grass,,"['Leaf Guard', 'Overgrow']",60,62,80,63,80,60,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,15.8,11.0
154,Meganium,Grass,,"['Leaf Guard', 'Overgrow']",80,82,100,83,100,80,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,100.5,31.0
155,Cyndaquil,Fire,,"['Blaze', 'Flash Fire']",39,52,43,60,50,65,2.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.5,7.9,31.6
156,Quilava,Fire,,"['Blaze', 'Flash Fire']",58,64,58,80,65,80,2.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.9,19.0,23.5
157,Typhlosion,Fire,,"['Blaze', 'Flash Fire']",78,84,78,109,85,100,2.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.7,79.5,27.5
158,Totodile,Water,,"['Sheer Force', 'Torrent']",50,65,64,44,48,43,2.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,9.5,26.4
159,Croconaw,Water,,"['Sheer Force', 'Torrent']",65,80,80,59,63,58,2.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.1,25.0,20.7
160,Feraligatr,Water,,"['Sheer Force', 'Torrent']",85,105,100,79,83,78,2.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.3,88.8,16.8
